#,id,product_name,product_name_synonyms,price,discontinued,release_date,key_binding,tags,features,keyboard_layout,keyboard_type,switch_options,multi_media_key_count,main_frame_material,key_cap_profile,stabilizer,reinforcing_plate,n_key_rollover,plug_and_play,polling_rate,support_platforms,battery_capacity,bluetooth_runtime,backlight_pattern,connection_method,supports_2_4ghz,dynamic_keystroke,hot_swap_socket,rapid_trigger,size,height_including_key_cap,height_not_including_key_cap,package_contents,warranty_period,weight,color,color_details
143,146,B6 PRO,"[""B6 프로"", ""B식스 프로"", ""B식스 pro"", ""B씩스 프로"", ""B씩스 pro"", ""비6 프로"", ""비6 pro"", ""비식스 프로"", ""비식스 pro"", ""비씩스 pro"", ""B6 PRO"", ""B6"", ""PRO"", ""프로"", ""B6""]","59,000",false,"",[],"[""무선"", ""블루투스"", ""블투"", ""2.4GHz"", ""펜타그래프"", ""팬타그래프"", ""펜타"", ""팬타"", ""아이패드"", ""아이 패드"", ""ipad"", ""풀배열"", ""100%""]","[""휴대용"", ""가벼운"", ""들고다니기 좋은"", ""저렴한"", ""저렴"", ""5만원대"", ""가성비"", ""키스킨 기본 제공"", ""10만원이하"", ""잘팔리는"", ""순위 높은"", ""인기""]",100% 풀배열,펜타그래프 키보드,"[""키크론 펜타그래프""]",12,ABS,정보 없음,정보 없음,정보 없음,미지원,Plug & Play 지원,정보 없음,MAC / IOS / Windows / Android / Linux,800mAh,1200시간,백라이트 미지원,유선 : USB Type-C 케이블 / 무선 : 블루투스 5.2 & 무선 RF 2.4GHz,2.4Ghz 지원,미지원,미지원,미지원,429 x 130 x 14.5mm,정보 없음,정보 없음,"[""B6 PRO 키보드, 전용 실리콘 키스킨, USB Type C to C 케이블, USB Type C to A 젠더, USB Type A 무선 2.4GHz 리시버, 퀵가이드""]",1년,623g,"[""바닐라 크림"", ""스페이스 그레이""]","[{""colorName"": ""바닐라 크림"", ""releaseDate"": """"}, {""colorName"": ""스페이스 그레이"", ""releaseDate"": """"}, {""colorName"": ""레트로"", ""releaseDate"": ""2025-01-03""}]"
144,147,B1,"[""비원"", ""B원"", ""비1"", ""B1""]","44,000",false,"",[],"[""펜타그래프"", ""아이패드"", ""ipad"", ""미니"", ""무선"", ""2.4GHz"", ""블루투스"", ""블투"", ""팬타그래프"", ""펜타"", ""팬타"", ""60%"", ""해피해킹"", ""HHKB"", ""B시리즈""]","[""가벼운"", ""휴대용"", ""휴대"", ""저렴한"", ""조용한"", ""들고다니기 좋은"", ""4만원대"", ""키스킨 기본 제공"", ""10만원이하"", ""잘팔리는"", ""판매순위 높은"", ""인기"", ""소다"", ""블루"", ""라벤더"", ""퍼플"", ""블라썸"", ""핑크"", ""스페이스"", ""그레이"", ""바닐라"", ""크림""]",미니 배열 60%,펜타그래프 키보드,"[""키크론 펜타그래프""]",12,ABS,정보 없음,정보 없음,정보 없음,미지원,Plug & Play 지원,정보 없음,MAC / IOS / Windows / Android / Linux,800mAh,약 240시간,백라이트 없음,유선: USB Type-C 케이블 / 무선: 블루투스 5.2 & 무선 RF 2.4GHz,2.4Ghz 지원,미지원,미지원,미지원,296 x 130 x 14.5mm,정보 없음,정보 없음,"[""B1 키보드, 전용 실리콘 키스킨, USB Type C to A 케이블, USB Type A 무선 2.4GHz 리시버, 퀵가이드""]",1년,410g,"[""쉘화이트"", ""바닐라 크림"", ""스페이스 그레이"", ""블라썸 핑크"", ""라벤더 퍼플"", ""딥블랙"", ""소다 블루(오늘의집 단독 상품)""]","[{""colorName"": ""쉘 화이트"", ""releaseDate"": """"}, {""colorName"": ""바닐라 크림"", ""releaseDate"": """"}, {""colorName"": ""스페이스 그레이"", ""releaseDate"": """"}, {""colorName"": ""블라썸 핑크"", ""releaseDate"": """"}, {""colorName"": ""라벤더 퍼플"", ""releaseDate"": """"}, {""colorName"": ""딥블랙"", ""releaseDate"": """"}, {""colorName"": ""소다 블루(오늘의집 단독 상품)"", ""releaseDate"": """"}]"
145,148,Q0 PRO MAX,"[""Q0 PRO MAX"", ""Q0 PRO 맥스"", ""Q0 프로 MAX"", ""Q0 프로 맥스"", ""Q0 MAX"", ""Q0 맥스"", ""큐0 PRO MAX"", ""Q제로 PRO MAX"", ""Q0""]","189,000",false,"",[],"[""게이트론"", ""주피터"", ""기계식"", ""적축"", ""바나나축"", ""갈축"", ""넘패드"", ""넘버패드"", ""숫자패드"", ""알루미늄"", ""볼트 타입  PCB"", ""핫스왑"", ""스틸""]","[""10만원대"", ""인기"", ""잘팔리는"", ""순위 높은""]",넘패드 레이아웃,기계식 키보드,"[""게이트론 주피터 기계식 (적축/갈축/바나나축)""]",정보 없음,CNC + 가공 알루미늄,이중사출 PBT/체리 프로파일,볼트 타입 PCB 체결,스틸,유선: 무한 동시 입력 / 무선: 무한 동시 입력,Plug & Play 지원,"유선: 1,000Hz / 블루투스: 90Hz / 무선: 2.4GHz", MAC / IOS / Windows / Android / Linux ,1800mAH,LED 최소 밝기: 약 50시간,"RGB 22종 - 4단계 밝기 조절, 정방향 배열",유선: USB Type-C 케이블 / 무선: 블루투스 5.1 & 2.4GHz,2.4GHz 지원,미지원,MX 스타일 3pin&5pin 호환 핫스왑 소켓,미지원,118.2 x 137 mm,프론트: 22 mm / 리어: 34.6 mm,정보 없음,"[""Q0 PRO MAX 키보드"", ""USB Type C to C 케이블"", ""USB Type A to C 젠더"", ""무선 2.4GHz 전용 연장 어댑터"", ""Type-A 2.4GHz 리시버"", ""키캡 리무버"", ""스위치 리무버"", ""스크류 드라이버"", ""육각렌치""]",1년,684 ± 10g,"[""카본 블랙"", ""쉘 화이트""]","[{""colorName"": ""쉘 화이트"", ""releaseDate"": """"}, {""colorName"": ""카본 블랙"", ""releaseDate"": """"}, {""colorName"": ""레트로"", ""releaseDate"": """"}]"
146,149,K8 PRO RETRO,"[""K8 프로 레트로"", ""K8 PRO 레트로"", ""K8 프로 래트로"", ""케이8 프로 레트로"", ""K팔 프로 Retro"", ""K8 프로 Retro"", ""K8 PRO RETRO"", ""K8""]","189,000",false,"",[],"[""K PRO"", ""저소음 적축"", ""저소음 갈축"", ""저소음 바나나축"", ""80%"", ""텐키리스"", ""알루미늄"", ""기계식"", ""볼트 타입 PCB"", ""무한 동시 입력"", ""유선"", ""무선"", ""블루투스"", ""블투"", ""핫스왑""]","[""10만원대"", ""블루투스 약 240시간"", ""저소음"", ""소음이 적은"", ""조용한"", ""조용"", ""인기"", ""잘팔리는"", ""순위 높은""]",80% 텐키리스,기계식 키보드,"[""키크론 K-PRO 저소음 적축"", ""키크론 K-PRO 저소음 갈축"", ""키크론 K-PRO 저소음 바나나축""]",12,ABS + 알루미늄,"이중 사출 PBT / OSA 프로파일
(영문: 이중사출 / 한글: 레이저 각인)",볼트 타입 PCB 체결,정보 없음,"유선: 무한 동시 입력
무선: 무한 동시 입력",Plug & Play 지원,"유선: 1000HZ, 무선: 90HZ",MAC / IOS / Windows / Android / Linux,"4,000mAh",LED 최소 밝기: 약 100시간 / LED OFF : 약 240시간(작동 시간은 사용환경에 따라 다를 수 있습니다.) ,"RGB 22종 - 4단계 밝기 조절,  정방향 배열",유선: Type-C 케이블 / 무선: 블루투스 5.1,미지원,미지원,MX 스타일 3Pin & 5Pin 호환,미지원,359 X 127mm,프론트: 35mm / 리어: 42mm,정보 없음,"[""K8 PRO Retro"", ""케이스"", ""PCB,"", ""스틸 플레이트"", ""흡음제"", ""실리콘 흡음패드"", ""스태빌라이저 5개"", ""이중사출 OSA 프로파일 PBT 키캡"", ""K-PRO 스위치"", """", ""USB Type A to C 케이블"", """", ""스위치 리무버"", ""키캡 리무버"", ""스크류 드라이버"", ""윈도우용 교체 키캡""]",1년,"1,146g","[""레트로""]","[{""colorName"": ""레트로"", ""releaseDate"": """"}]"
147,150,K8 PRO WHITE,"[""K8 PRO 화이트"", ""K8 프로 White"", ""K8 프로 화이트"", ""K8 PRO WHITE"", ""K8""]","189,000",false,"",[],"[""K PRO"", ""저소음 적축"", ""저소음 갈축"", ""저소음 바나나축"", ""80%"", ""텐키리스"", ""기계식"", ""ABS"", ""볼트 타입 PCB"", ""무한 동시 입력"", ""무선"", ""유선"", ""블루투스"", ""블투"", ""핫스왑""]","[""10만원대"", ""인기"", ""잘팔리는"", ""순위 높은"", ""소음이 작은"", ""조용한"", ""조용""]",80% 텐키리스,기계식 키보드,"[""키크론 K-PRO 저소음 적축"", ""키크론 K-PRO 저소음 갈축"", ""키크론 K-PRO 저소음 바나나축""]",12,ABS,"이중 사출 PBT / OSA 프로파일
(영문: 이중사출 / 한글: 레이저 각인)",볼트 타입 PCB 체결,정보 없음,"유선: 무한 동시 입력
무선: 무한 동시 입력",Plug & Play 지원,"유선: 1000HZ, 무선: 90HZ",MAC / IOS / Windows / Android / Linux,"4,000mAh",LED 최소 밝기: 약 100시간 / LED OFF : 약 240시간(작동 시간은 사용환경에 따라 다를 수 있습니다.) ,"RGB 22종 - 4단계 밝기 조절,  정방향 배열",유선: Type-C 케이블 / 무선: 블루투스 5.1,미지원,미지원,MX 스타일 3Pin & 5Pin 호환,미지원,354 X 123mm,프론트: 35mm / 리어: 42mm,정보 없음,"[""K8 PRO Retro"", ""케이스"", ""PCB,"", ""스틸 플레이트"", ""흡음제"", ""실리콘 흡음패드"", ""스태빌라이저 5개"", ""이중사출 OSA 프로파일 PBT 키캡"", ""K-PRO 스위치"", """", ""USB Type A to C 케이블"", """", ""스위치 리무버"", ""키캡 리무버"", ""스크류 드라이버"", ""윈도우용 교체 키캡""]",1년,990g,"[""화이트""]","[{""colorName"": ""화이트"", ""releaseDate"": """"}]"
148,151,K10 PRO,"[""K10 프로"", ""케이텐 PRO"", ""K텐 PRO"", ""케이10 프로"", ""K10 PRO"", ""K10""]","199,000",false,"",[],"[""K PRO"", ""적축"", ""청축"", ""갈축"", ""100%"", ""풀배열"", ""기계식"", ""ABS"", ""볼트 타입 PCB"", ""유선"", ""무선"", ""블루투스"", ""블투"", ""무한동시입력"", ""핫스왑""]","[""10만원대"", ""인기"", ""잘팔리는"", ""순위 높은""]",100% 풀배열,기계식 키보드,"[""키크론 K-PRO 스위치 적축"", ""키크론 K-PRO 스위치 청축"", ""키크론 K-PRO 스위치 갈축""]",12,ABS,"이중 사출 PBT / OSA 프로파일
(영문: 이중사출 / 한글: 레이저 각인)",볼트 타입 PCB 체결,정보 없음,유선/무선: 무한 동시 입력(NKRO) ,Plug & Play 지원,"유선: 1000HZ, 무선: 90HZ",MAC / IOS / Windows / Android / Linux,"4,000mAh",LED 최소 밝기: 약 100시간 / LED OFF : 약 300시간(작동 시간은 사용환경에 따라 다를 수 있습니다.)   ,"RGB 22종 - 4단계 밝기 조절,  정방향 배열",유선: Type-C 케이블 / 무선: 블루투스 5.1,미지원,미지원,MX 스타일 3Pin & 5Pin 호환,미지원,445 X 138mm,프론트: 32.8mm / 리어: 40.4mm,정보 없음,"[""K10 PRO 키보드"", ""프레임"", ""PCB,"", ""스틸 플레이트"", ""흡음제"", ""실리콘 흡음패드"", ""스태빌라이저 8개"", ""이중사출 OSA 프로파일 PBT 키캡"", ""키크론 K-PRO 스위치"", """", ""USB Type A to C 케이블"", """", ""스위치 리무버"", ""키캡 리무버"", ""스크류 드라이버"", ""육각 렌치"", ""윈도우용 교체 키캡""]",1년,1495g,"[""White LED/RGB 블렉"", ""White LED/RGB 화이트"", ""White LED/RGB 레트로""]","[{""colorName"": ""White LED/RGB 블렉"", ""releaseDate"": """"}, {""colorName"": ""White LED/RGB 화이트"", ""releaseDate"": """"}, {""colorName"": ""White LED/RGB 레트로"", ""releaseDate"": """"}]"
149,152,K15 PRO MAX,"[""K15 PRO MAX"", ""K15 프로 MAX"", ""K15 프로 맥스"", ""K15 MAX"", ""K15 맥스"", ""K15""]","189,000",false,"",[],"[""로우프로파일"", ""저소음 적축"", ""적축"", ""바나나축"", ""게이트론"", ""75%"", ""엘리스"", ""에고노믹"", ""인체공학"", ""컴팩트 텐키리스"", ""ABS"", ""알루미늄"", ""무한 동시 입력"", ""유선"", ""무선"", ""블루투스"", ""블투"", ""2.4GHz"", ""핫스왑"", ""어고노믹"", ""로우"", ""파일""]","[""10만원대"", ""슬림"", ""인체공학"", ""인체"", ""공학"", ""인기"", ""잘팔리는"", ""순위 높은"", ""어고노믹"", ""화이트""]",75% 엘리스 컴팩트 텐키리스 배열,기계식 키보드,"[""키크론 LP 저소음 적축"", ""게이트론 LP 2.0 적축/바나나축""]",12,ABS + 알루미늄,이중사출 PBT/LSA프로파일(영문: 이중사출),정보 없음,정보 없음,유선: 무한 동시 입력 / 무선: 무한 동시 입력,Plug & Play 지원,"유선: 1,000Hz / 블루투스: 90Hz/ 무선 2.4GHz",IOS / MAC / Windows / Android / Linux,"2,000mAh",LED 최소 밝기: 약 64시간 / LED OFF: 약 110시간,RGB 22종 - 4단계 밝기 조절,유선: USB Type-C 케이블 / 무선: 블루투스 5.1 & 무선 2.4GHz,2.4GHz 지원,미지원,MX 스타일 로우프로파일 3pin & 5pin 핫스왑 지원,미지원,370 x 143mm,프론트: 21.3mm / 리어: 29mm,정보 없음,"[""K15 PRO MAX 키보드"", ""USB Type C to A 케이블"", ""Type-A 2.4GHz 리시버"", ""키캡 리무버"", ""스위치 리무버""]",1년,700 ± 10g,"[""RGB LED - 라이트 그레이""]","[{""colorName"": ""RGB LED - 라이트 그레이"", ""releaseDate"": """"}, {""colorName"": ""쉘 화이트"", ""releaseDate"": ""2025-03-17""}, {""colorName"": ""레트로"", ""releaseDate"": ""2025-03-17""}]"
150,153,Lemokey X3,"[""Lemokey X3"", ""레모키 X3"", ""Lemokey 엑스3"", ""Lemokey 엑스쓰리"", ""레모키 엑스3"", ""X3""]","89,000",false,"",[],"[""적축"", ""기계식"", ""100%"", ""풀배열"", ""무한 동시 입력"", ""유선"", ""핫스왑""]","[""10만원 이하"", ""8만원대"", ""게임용"", ""게이밍"", ""게임"", ""인기"", ""잘팔리는"", ""순위 높은""]",100% 풀배열,기계식 키보드,"[""키크론 기계식 적축""]",12,ABS,"이중사출 ABS/OEM 프로파일, LED 투과 가능(영문:이중사출/한글:레이저각인)",보강용 스태빌라이저,정보 없음,무한 동시 입력,Plug & Play 지원,유선: 1000HZ,Windows / Linux,미지원,블루투스 미지원,지원 - 역방향(상단) LED / 적색 단일/14종 패턴 - 4단계 밝기 조절,유선: USB Type-C 케이블,미지원,미지원,MX 스타일 3Pin & 5Pin 호환,미지원,445.7 x 137.8mm,"프론트: 키캡미장착(20.6mm), OEM키캡장착(30.0mm) / 리어: 키캡미장착(29.9mm), OEM키캡장착(41,8mm)",정보 없음,"[""완성품 키보드, USB Type A to C 케이블, 키캡&스위치 리무버, 교체용 포인트 키캡""]",1년,807 ± 10g,"[""블랙""]","[{""colorName"": ""블랙"", ""releaseDate"": """"}]"
151,154,Q11 Knob,"[""Q11 Knob"", ""Q11 노브"", ""Q십일 노브"", ""Q11""]","295,000",false,"",[],"[""게이트론"", ""G PRO"", ""기계식"", ""핫스왑"", ""적축"", ""갈축"", ""75%"", ""컴팩트 텐키리스"", ""알루미늄"", ""볼트 타입 PCB"", ""유선"", ""무한 동시 입력"", ""어고노믹""]","[""20만원대"", ""스플릿"", ""인체공학적"", ""인체"", ""공학"", ""인기"", ""잘팔리는"", ""순위 높은"", ""어고노믹""]",75% 스플릿 컴팩트 텐키리스 배열,기계식 키보드,"[""게이트론 G PRO 기계식 핫스왑(적축/갈축)""]",정보 없음,CNC 가공 알루미늄,이중사출 PBT/OSA프로파일(영문: 이중사출),볼트 타입 PCB 체결,정보 없음,유선: 무한 동시 입력,Plug & Play 지원,"유선: 1,000Hz ", MAC / Windows / Linux ,배터리 없음,블루투스 미지원,정방향 배열,유선: USB Type-C 케이블,미지원,미지원,MX 스타일 3pin&5pin 호환 핫스왑 소켓,미지원,345 x 134 mm,프론트: 26mm / 리어: 32.8mm,프론트: 9.8mm / 리어: 16.3mm,"[""Q11 Knob 키보드"", ""USB Type C to C 케이블"", ""USB Type C to C 브릿지 케이블"", ""USB Type C to A 젠더"", ""키캡 리무버"", ""스위치 리무버"", ""스크류 드라이버""]",1년,1186 ± 10g,"[""카본 블랙 A타입"", ""카본 블랙 B타입""]","[{""colorName"": ""카본 블랙 A타입"", ""releaseDate"": """"}, {""colorName"": ""카본 블랙 B타입"", ""releaseDate"": """"}]"
152,155,C2 PRO,"[""C2 PRO"", ""C투 프로"", ""C투 pro"", ""씨투 pro"", ""시투 프로"", ""씨투 프로"", ""c2 프로"", ""시2 프로"", ""씨2 프로"", ""C2""]","114,000",false,"",[],"[""풀배열"", ""적축"", ""청축"", ""갈축"", ""저소음 적축"", ""저소음 갈축"", ""저소음적축"", ""저소음갈축"", ""100%"", ""유선"", ""핫스왑"", ""기계식""]","[""조용한"", ""10만원대"", ""저렴한"", ""인기"", ""잘팔리는"", ""순위 높은"", ""저소음""]",100% 풀배열,기계식 키보드,"[""키크론 K PRO 기계식 적축/청축/갈축/저소음적축/저소음갈축""]",12,ABS,이중사출 PBT/OEM 프로파일(영문: 이중사출 / 한글: 레이저각인),정보 없음,정보 없음,유선: 무한 동시 입력 지원,Plug & Play 지원,1000Hz,MAC / Windows / Linux,미지원,블루투스 미지원,없음,유선: USB Type-c 케이블 / 무선: 미지원,미지원,미지원,MX 스타일 3Pin & 5Pin 호환,미지원,436.45 x 130.3mm,"프론트: 29,9mm / 리어: 39.1mm",정보 없음,"[""C2 PRO, USB Type-C to C 케이블, C to A 젠더, 스위치 리무버, 키캡 리무버, Windows용 교체 키캡""]",1년,875g,"[""RGB LED - 라이트 그레이""]","[{""colorName"": ""RGB LED - 라이트 그레이"", ""releaseDate"": """"}]"
153,156,K5 SE2,"[""K5 SE"", ""K5 SE투"", ""케이5 SE2"", ""케이파이브 SE2"", ""K5 SE2"", ""K5""]","149,000",true,"",[],"[""로우프로파일"", ""기계식"", ""적축"", ""화이트"", ""100%"", ""풀배열"", ""ABS"", ""유선"", ""무선"", ""블루투스"", ""블투"", ""2.4GHz"", ""무한동시입력""]","[""약 166시간"", ""10만원대"", ""슬림"", ""인기"", ""잘팔리는"", ""순위 높은""]",100% 풀배열,기계식 키보드,"[""키크론 로우프로파일 기계식 적축""]",12,ABS,ABS/ LSA 프로파일,정보 없음,정보 없음,유선: 무한 동시 입력 / 무선: 무한 동시 입력,Plug & Play 지원,"유선: 1,000Hz / 블루투스: 90Hz / 무선: 2.4GHz",IOS / MAC / Windows / Android / Linux,"2,000mAh",약 166시간,미지원,유선: USB Type-C 케이블 / 무선: 블루투스 5.1 & 2.4GHz,2.4GHz 지원,미지원,미지원,미지원,424 x 118 mm,프론트: 17mm / 리어: 22mm,정보 없음,"[""K5 SE2 키보드"", ""USB Type C to C 케이블"", ""Type-A 2.4GHz 리시버"", ""키캡 리무버""]",1년,695 ± 10g,"[""화이트""]","[{""colorName"": ""화이트"", ""releaseDate"": """"}]"
154,157,B6,"[""B식스"", ""B씩스"", ""비씩스"", ""비6"", ""비식스"", ""B6""]","54,000",false,"",[],"[""풀배열"", ""펜타그래프"", ""아이패드"", ""ipad"", ""팬타그래프"", ""펜타"", ""2.4GHz"", ""키스킨"", ""무선"", ""블루투스"", ""100%"", ""B시리즈"", ""비시리즈""]","[""휴대"", ""휴대용"", ""가벼운"", ""노트북"", ""들고다니기 좋은"", ""5만원대"", ""10만원이하"", ""잘팔리는"", ""순위 높은"", ""인기""]",100% 풀배열,펜타그래프 키보드,"[""키크론 펜타그래프""]",12,ABS,정보 없음,정보 없음,정보 없음,미지원,Plug & Play 지원,정보 없음,MAC / IOS / Windows / Android / Linux,800mAh,240시간,백라이트 미지원,유선 : USB Type-C 케이블 / 무선 : 블루투스 5.2 & 무선 RF 2.4GHz,2.4Ghz 지원,미지원,미지원,미지원,429 x 130 x 14.5mm,정보 없음,정보 없음,"[""B6 키보드, 전용 실리콘 키스킨 , USB Type C to A 케이블, USB Type A 무선 2.4GHz 리시버, 퀵가이드""]",1년,620g,"[""쉘 화이트"", ""레몬 옐로우"", ""스페이스 그레이"", ""민트 그린"", ""딥블랙""]","[{""colorName"": ""쉘 화이트"", ""releaseDate"": """"}, {""colorName"": ""레몬 옐로우"", ""releaseDate"": """"}, {""colorName"": ""스페이스 그레이"", ""releaseDate"": """"}, {""colorName"": ""민트 그린"", ""releaseDate"": """"}, {""colorName"": ""딥블랙"", ""releaseDate"": """"}]"
155,158,K10 저소음 적축,"[""K10 저적"", ""케이10 저소음 적축"", ""K텐 저소음 적축"", ""K10 저소음 적축"", ""K10""]","179,000",false,"",[],"[""핫스왑"", ""저소음 적축"", ""K PRO"", ""알루미늄"", ""100%"", ""풀배열"", ""기게식"", ""플레이트 마운트"", ""무한 동시 입력"", ""6키 동시 입력""]","[""10만원대"", ""인기"", ""잘팔리는"", ""순위 높은"", ""저소음"", ""조용한"", ""조용""]",100% 풀배열,기계식 키보드,"[""키크론 K-PRO 핫스왑 스위치 저소음 적축""]",12,ABS + 알루미늄,"이중 사출 PBT/OSA 프로파일
(영문: 이중 사출 / 한글: 레이저 각인)",플레이트 마운트 방식,정보 없음,"유선: 무한 동시 입력
무선: 6키 동시 입력",Plug & Play 지원,"유선: 1000Hz 
무선: 90Hz",MAC / IOS / Windows / Android / Linux,4000mAH,"RPB 약 72시간 
 LED OFF 약 240시간(작동 시간은 실사용 환경에 따라 다를 수 있습니다.)",RGB 15종 - 4단계 밝기 조절,"유선: USB Type-C 케이블 
무선: 블루투스 5.1",미지원,미지원,핫스왑 지원,미지원,알루미늄 프레임: 440 X 129mm,"프론트: 32mm 
리어: 41mm",정보 없음,"[""K10 저소음 적축 키보드 "", ""퀵 스타터 가이드"", ""사용자 메뉴얼"", ""USB Type A to C 케이블 "", ""키캡 리무버 "", ""스위치 리무버"", ""추가 키캡 1set""]",1년,알루미늄 프레임: 1110g,"[""알루미늄 RGB LED - 블랙""]","[{""colorName"": ""알루미늄 RGB LED - 블랙"", ""releaseDate"": """"}]"
